Filename,Latitude,Longitude,Altitude
Ellesmere_IR_flight01_1000ft_005241.tif,-43.4408573,172.272751,304.8
Ellesmere_IR_flight01_1000ft_005251.tif,-43.441082699999995,172.27284609999998,304.8
Ellesmere_IR_flight01_1000ft_005261.tif,-43.441082699999995,172.27284609999998,304.8
Ellesmere_IR_flight01_1000ft_005271.tif,-43.4413111,172.27293020000002,304.8
Ellesmere_IR_flight01_1000ft_005281.tif,-43.4413111,172.27293020000002,304.8
Ellesmere_IR_flight01_1000ft_005291.tif,-43.4413111,172.27293020000002,304.8
Ellesmere_IR_flight01_1000ft_005301.tif,-43.4415421,172.27300169999998,304.8
Ellesmere_IR_flight01_1000ft_005311.tif,-43.4415421,172.27300169999998,304.8
Ellesmere_IR_flight01_1000ft_005321.tif,-43.4415421,172.27300169999998,304.8
Ellesmere_IR_flight01_1000ft_005331.tif,-43.441775,172.2730579,304.8
Ellesmere_IR_flight01_1000ft_005341.tif,-43.441775,172.2730579,304.8
Ellesmere_IR_flight01_1000ft_005351.tif,-43.441775,172.2730579,304.8
Ellesmere_IR_flight01_1000ft_005361.tif,-43.44201,172.27310079999998,304.8
Ellesmere_IR_flight01_1000ft_005371.tif,-43.44201,172.27310079999998,304.8
Ellesmere_IR_flight01_1000ft_005381.tif,-43.4422466,172.27312949999998,304.8
Ellesmere_IR_flight01_1000ft_005391.tif,-43.4422466,172.27312949999998,304.8
Ellesmere_IR_flight01_1000ft_005401.tif,-43.4422466,172.27312949999998,304.8
Ellesmere_IR_flight01_1000ft_005411.tif,-43.4424852,172.27314429999998,304.8
Ellesmere_IR_flight01_1000ft_005421.tif,-43.4424852,172.27314429999998,304.8
Ellesmere_IR_flight01_1000ft_005431.tif,-43.4424852,172.27314429999998,304.8
Ellesmere_IR_flight01_1000ft_005441.tif,-43.4427253,172.2731451,304.8
Ellesmere_IR_flight01_1000ft_005451.tif,-43.4427253,172.2731451,304.8
Ellesmere_IR_flight01_1000ft_005461.tif,-43.4429653,172.2731336,304.8
Ellesmere_IR_flight01_1000ft_005471.tif,-43.4429653,172.2731336,304.8
Ellesmere_IR_flight01_1000ft_005481.tif,-43.4429653,172.2731336,304.8
Ellesmere_IR_flight01_1000ft_005491.tif,-43.443206200000006,172.2731132,304.8
Ellesmere_IR_flight01_1000ft_005501.tif,-43.443206200000006,172.2731132,304.8
Ellesmere_IR_flight01_1000ft_005511.tif,-43.443206200000006,172.2731132,304.8
Ellesmere_IR_flight01_1000ft_005521.tif,-43.4434486,172.2730869,304.8
Ellesmere_IR_flight01_1000ft_005531.tif,-43.4434486,172.2730869,304.8
Ellesmere_IR_flight01_1000ft_005541.tif,-43.443690800000006,172.27305779999998,304.8
Ellesmere_IR_flight01_1000ft_005551.tif,-43.443690800000006,172.27305779999998,304.8
Ellesmere_IR_flight01_1000ft_005561.tif,-43.443690800000006,172.27305779999998,304.8
Ellesmere_IR_flight01_1000ft_005571.tif,-43.4439336,172.2730254,304.8
Ellesmere_IR_flight01_1000ft_005581.tif,-43.4439336,172.2730254,304.8
Ellesmere_IR_flight01_1000ft_005591.tif,-43.4439336,172.2730254,304.8
Ellesmere_IR_flight01_1000ft_005601.tif,-43.444176399999996,172.2729858,304.8
Ellesmere_IR_flight01_1000ft_005611.tif,-43.444176399999996,172.2729858,304.8
Ellesmere_IR_flight01_1000ft_005621.tif,-43.444176399999996,172.2729858,304.8
Ellesmere_IR_flight01_1000ft_005631.tif,-43.444418999999996,172.27293939999998,304.8
Ellesmere_IR_flight01_1000ft_005641.tif,-43.444418999999996,172.27293939999998,304.8
Ellesmere_IR_flight01_1000ft_005651.tif,-43.44466250000001,172.27288430000002,304.8
Ellesmere_IR_flight01_1000ft_005661.tif,-43.44466250000001,172.27288430000002,304.8
Ellesmere_IR_flight01_1000ft_005671.tif,-43.44466250000001,172.27288430000002,304.8
Ellesmere_IR_flight01_1000ft_005681.tif,-43.444906700000004,172.2728213,304.8
Ellesmere_IR_flight01_1000ft_005691.tif,-43.444906700000004,172.2728213,304.8
Ellesmere_IR_flight01_1000ft_005701.tif,-43.444906700000004,172.2728213,304.8
Ellesmere_IR_flight01_1000ft_005711.tif,-43.445150700000006,172.27275150000003,304.8
Ellesmere_IR_flight01_1000ft_005721.tif,-43.445150700000006,172.27275150000003,304.8
Ellesmere_IR_flight01_1000ft_005731.tif,-43.445393100000004,172.27267199999997,304.8
Ellesmere_IR_flight01_1000ft_005741.tif,-43.445393100000004,172.27267199999997,304.8
Ellesmere_IR_flight01_1000ft_005751.tif,-43.445393100000004,172.27267199999997,304.8
Ellesmere_IR_flight01_1000ft_005761.tif,-43.4456334,172.27258089999998,304.8
Ellesmere_IR_flight01_1000ft_005771.tif,-43.4456334,172.27258089999998,304.8
Ellesmere_IR_flight01_1000ft_005781.tif,-43.4456334,172.27258089999998,304.8
Ellesmere_IR_flight01_1000ft_005791.tif,-43.4458699,172.2724758,304.8
Ellesmere_IR_flight01_1000ft_005801.tif,-43.4458699,172.2724758,304.8
Ellesmere_IR_flight01_1000ft_005811.tif,-43.446100900000005,172.272354,304.8
Ellesmere_IR_flight01_1000ft_005821.tif,-43.446100900000005,172.272354,304.8
Ellesmere_IR_flight01_1000ft_005831.tif,-43.446100900000005,172.272354,304.8
Ellesmere_IR_flight01_1000ft_005841.tif,-43.4463241,172.2722148,304.8
Ellesmere_IR_flight01_1000ft_005851.tif,-43.4463241,172.2722148,304.8
Ellesmere_IR_flight01_1000ft_005861.tif,-43.4463241,172.2722148,304.8
Ellesmere_IR_flight01_1000ft_005871.tif,-43.4465415,172.27205999999998,304.8
Ellesmere_IR_flight01_1000ft_005881.tif,-43.4465415,172.27205999999998,304.8
Ellesmere_IR_flight01_1000ft_005891.tif,-43.4467511,172.27189310000003,304.8
Ellesmere_IR_flight01_1000ft_005901.tif,-43.4467511,172.27189310000003,304.8
Ellesmere_IR_flight01_1000ft_005911.tif,-43.4467511,172.27189310000003,304.8
Ellesmere_IR_flight01_1000ft_005921.tif,-43.4469535,172.2717134,304.8
Ellesmere_IR_flight01_1000ft_005931.tif,-43.4469535,172.2717134,304.8
Ellesmere_IR_flight01_1000ft_005941.tif,-43.4469535,172.2717134,304.8
Ellesmere_IR_flight01_1000ft_005951.tif,-43.4471461,172.2715204,304.8
Ellesmere_IR_flight01_1000ft_005961.tif,-43.4471461,172.2715204,304.8
Ellesmere_IR_flight01_1000ft_005971.tif,-43.4473298,172.27131450000002,304.8
Ellesmere_IR_flight01_1000ft_005981.tif,-43.4473298,172.27131450000002,304.8
Ellesmere_IR_flight01_1000ft_005991.tif,-43.4473298,172.27131450000002,304.8
Ellesmere_IR_flight01_1000ft_006001.tif,-43.4475066,172.2710989,304.8
Ellesmere_IR_flight01_1000ft_006011.tif,-43.4475066,172.2710989,304.8
Ellesmere_IR_flight01_1000ft_006021.tif,-43.4475066,172.2710989,304.8
Ellesmere_IR_flight01_1000ft_006031.tif,-43.4476766,172.27087469999998,304.8
Ellesmere_IR_flight01_1000ft_006041.tif,-43.4476766,172.27087469999998,304.8
Ellesmere_IR_flight01_1000ft_006051.tif,-43.4476766,172.27087469999998,304.8
Ellesmere_IR_flight01_1000ft_006061.tif,-43.447838499999996,172.2706399,304.8
Ellesmere_IR_flight01_1000ft_006071.tif,-43.447838499999996,172.2706399,304.8
Ellesmere_IR_flight01_1000ft_006081.tif,-43.447991099999996,172.2703945,304.8
Ellesmere_IR_flight01_1000ft_006091.tif,-43.447991099999996,172.2703945,304.8
Ellesmere_IR_flight01_1000ft_006101.tif,-43.447991099999996,172.2703945,304.8
Ellesmere_IR_flight01_1000ft_006111.tif,-43.44813489999999,172.2701396,304.8
Ellesmere_IR_flight01_1000ft_006121.tif,-43.44813489999999,172.2701396,304.8
Ellesmere_IR_flight01_1000ft_006131.tif,-43.44813489999999,172.2701396,304.8
Ellesmere_IR_flight01_1000ft_006141.tif,-43.4482716,172.2698774,304.8
Ellesmere_IR_flight01_1000ft_006151.tif,-43.4482716,172.2698774,304.8
Ellesmere_IR_flight01_1000ft_006161.tif,-43.4484015,172.2696087,304.8
Ellesmere_IR_flight01_1000ft_006171.tif,-43.4484015,172.2696087,304.8
Ellesmere_IR_flight01_1000ft_006181.tif,-43.4484015,172.2696087,304.8
Ellesmere_IR_flight01_1000ft_006191.tif,-43.4485231,172.2693326,304.8
Ellesmere_IR_flight01_1000ft_006201.tif,-43.4485231,172.2693326,304.8
Ellesmere_IR_flight01_1000ft_006211.tif,-43.4485231,172.2693326,304.8
Ellesmere_IR_flight01_1000ft_006221.tif,-43.448634899999995,172.2690494,304.8
Ellesmere_IR_flight01_1000ft_006231.tif,-43.448634899999995,172.2690494,304.8
Ellesmere_IR_flight01_1000ft_006241.tif,-43.4487358,172.2687588,304.8
